"KMC"	101.379	3.803366706	0.5485778243	17.45538615	-2.320159615	1.297914056	-0.1482971904
"KHV"	101.379	3.803366706	0.5485778243	17.45538615	-2.320159615	1.297914056	-0.1482971904
"MCQ0"	101.379	3.803366706	0.5485778243	17.45538615	-2.320159615	1.297914056	-0.1482971904
"MCS1"	101.379	3.803366706	0.5485778243	17.45538615	-2.320159615	1.297914056	-0.1482971904
"MCO0"	101.379	3.803366706	0.5485778243	17.45538615	-2.320159615	1.297914056	-0.1482971904
"KMC"	101.529	3.64648946	0.4972704801	18.15966191	-2.375012088	1.275669478	-0.1482971904
"OMCQL"	101.605	3.572880022	0.4712747591	18.52277593	-2.402804008	1.264398891	-0.1482971904
"HQ"	101.605	3.572880022	0.4712747591	18.52277593	-2.402804008	1.264398891	-0.1482971904
"QD"	101.84	3.466629244	-0.01495916134	19.14077827	-0.2025630583	1.247014252	-6.63635813e-14
"HQ"	101.84	3.466629244	-0.01495916134	19.14077827	-0.2025630583	1.247014252	-6.63635813e-14
"HQ"	101.84	3.466629244	-0.01495916134	19.14077827	-0.2025630583	1.247014252	-6.63635813e-14
"QD"	102.075	3.587203861	-0.5028730778	18.70967366	2.020008843	1.264398891	0.1482971904
"HQ"	102.075	3.587203861	-0.5028730778	18.70967366	2.020008843	1.264398891	0.1482971904
"OQLBM"	102.74	4.410478346	-0.735133668	16.14314393	1.839434354	1.363016523	0.1482971904
"MB2L"	102.74	4.410478346	-0.735133668	16.14314393	1.839434354	1.363016523	0.1482971904
"HD"	102.74	4.410478346	-0.735133668	16.14314393	1.839434354	1.363016523	0.1482971904
"BH"	104.68	8.57165503	-1.41200953	9.953523309	1.341611485	1.72770695	0.2280591294
"HD"	104.68	8.57165503	-1.41200953	9.953523309	1.341611485	1.72770695	0.2280591294
"MB2L"	104.68	8.57165503	-1.41200953	9.953523309	1.341611485	1.72770695	0.2280591294
